FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,Madrid,Spain,2023-01-05 04:21:04,40.4168,-3.7038,1974747,20225,,,"Madrid, Spain",29732.78172333407,1.0241818319004916
,,Melilla,Spain,2023-01-05 04:21:04,35.2923,-2.9381,25226,170,,,"Melilla, Spain",29786.631085501067,0.6739078728296203
,,Murcia,Spain,2023-01-05 04:21:04,37.9922,-1.1307,463409,2504,,,"Murcia, Spain",31150.132792171345,0.5403434115435825
,,Navarra,Spain,2023-01-05 04:21:04,42.6954,-1.6761,257322,1742,,,"Navarra, Spain",39591.28912248094,0.6769728200464787
,,Pais Vasco,Spain,2023-01-05 04:21:04,42.9896,-2.6189,792894,7621,,,"Pais Vasco, Spain",36406.68907377817,0.9611625261384246
,,Unknown,Spain,2023-01-05 04:21:04,,,0,0,,,"Unknown, Spain",,
,,,Sri Lanka,2023-01-05 04:21:04,7.873054,80.771797,671903,16817,,,Sri Lanka,3137.790853793796,2.5028910423081903
,,,Sudan,2023-01-05 04:21:04,12.8628,30.2176,63686,4994,,,Sudan,145.23845311993685,7.8415978393995545
,,,Summer Olympics 2020,2023-01-05 04:21:04,35.6491,139.7737,865,0,,,Summer Olympics 2020,,0.0
,,,Suriname,2023-01-05 04:21:04,3.9193,-56.0278,82020,1398,,,Suriname,13981.460331313903,1.7044623262618874
,,Blekinge,Sweden,2023-01-05 04:21:04,56.2784,15.018,31930,202,,,"Blekinge, Sweden",20005.51357718381,0.6326338866269966
,,Dalarna,Sweden,2023-01-05 04:21:04,61.0917,14.6664,78372,582,,,"Dalarna, Sweden",27215.712966114053,0.7426121574031542
,,Gavleborg,Sweden,2023-01-05 04:21:04,61.3012,16.1534,75628,785,,,"Gavleborg, Sweden",26316.19238504847,1.0379753530438462
,,Gotland,Sweden,2023-01-05 04:21:04,57.4684,18.4867,12229,86,,,"Gotland, Sweden",20488.8918674396,0.7032463815520484
,,Halland,Sweden,2023-01-05 04:21:04,56.8967,12.8034,111719,561,,,"Halland, Sweden",33464.031535309485,0.5021527224554463
,,Jamtland Harjedalen,Sweden,2023-01-05 04:21:04,63.1712,14.9592,35072,213,,,"Jamtland Harjedalen, Sweden",26811.40585582142,0.6073220802919708
,,Jonkoping,Sweden,2023-01-05 04:21:04,57.3708,14.3439,91711,776,,,"Jonkoping, Sweden",25223.11667523838,0.8461362322949264
,,Kalmar,Sweden,2023-01-05 04:21:04,57.235,16.1849,64840,418,,,"Kalmar, Sweden",26417.21600677949,0.6446637877853177
,,Kronoberg,Sweden,2023-01-05 04:21:04,56.7183,14.4115,53267,425,,,"Kronoberg, Sweden",26439.30331713564,0.7978673475134699
,,Norrbotten,Sweden,2023-01-05 04:21:04,66.8309,20.3992,51763,520,,,"Norrbotten, Sweden",20697.50052980292,1.004578559975272
,,Orebro,Sweden,2023-01-05 04:21:04,59.535,15.0066,103118,565,,,"Orebro, Sweden",33830.809862042945,0.5479159797513529
,,Ostergotland,Sweden,2023-01-05 04:21:04,58.3454,15.5198,101093,931,,,"Ostergotland, Sweden",21717.3116789654,0.9209341893108326
,,Skane,Sweden,2023-01-05 04:21:04,55.9903,13.5958,354436,2724,,,"Skane, Sweden",25724.274527934205,0.7685449559299845
,,Sormland,Sweden,2023-01-05 04:21:04,59.0336,16.7519,70982,704,,,"Sormland, Sweden",23856.28823015393,0.9918007382153222
,,Stockholm,Sweden,2023-01-05 04:21:04,59.6025,18.1384,616293,5870,,,"Stockholm, Sweden",25926.46190853404,0.952469036643285
,,Uppsala,Sweden,2023-01-05 04:21:04,60.0092,17.2715,96843,765,,,"Uppsala, Sweden",25238.39432075536,0.7899383538304265
,,Varmland,Sweden,2023-01-05 04:21:04,59.7294,13.2354,72032,458,,,"Varmland, Sweden",25505.81770025565,0.6358285206574855
,,Vasterbotten,Sweden,2023-01-05 04:21:04,65.3337,16.5162,62058,427,,,"Vasterbotten, Sweden",22837.60708923367,0.6880660027716008
,,Vasternorrland,Sweden,2023-01-05 04:21:04,63.4276,17.7292,58120,727,,,"Vasternorrland, Sweden",23688.897765206013,1.2508602890571232
,,Vastmanland,Sweden,2023-01-05 04:21:04,59.6714,16.2159,80492,559,,,"Vastmanland, Sweden",29180.15552212293,0.694478954430254
,,Vastra Gotaland,Sweden,2023-01-05 04:21:04,58.2528,13.0596,452864,3529,,,"Vastra Gotaland, Sweden",26239.58430505927,0.7792626483889203
,,,Switzerland,2023-01-05 04:21:04,46.8182,8.2275,4399516,14190,,,Switzerland,50834.317586287456,0.3225354789026793
,,,Syria,2023-01-05 04:21:04,34.802075,38.996815,57423,3163,,,Syria,328.1191100425544,5.508245824843704
,,,Taiwan*,2023-01-05 04:21:04,23.7,121.0,8948201,15338,,,Taiwan*,37571.00195135571,0.17140875579348297
,,,Tajikistan,2023-01-05 04:21:04,38.861,71.2761,17786,125,,,Tajikistan,186.4821514584003,0.7027999550208028
,,,Tanzania,2023-01-05 04:21:04,-6.369028,34.888822,42351,845,,,Tanzania,70.89906750759401,1.995230336945999
,,,Thailand,2023-01-05 04:21:04,15.870032,100.992541,4723919,33669,,,Thailand,6767.363164498419,0.7123776732157426
,,,Timor-Leste,2023-01-05 04:21:04,-8.874217,125.727539,23397,138,,,Timor-Leste,1774.5945593359436,0.5898192075907167
,,,Togo,2023-01-05 04:21:04,8.6195,0.8248,39344,290,,,Togo,475.24157368448834,0.7370882472549817
,,,Tonga,2023-01-05 04:21:04,-21.179,-175.1982,16412,12,,,Tonga,15527.4038052168,0.073117231294175
,,,Trinidad and Tobago,2023-01-05 04:21:04,10.6918,-61.2225,186279,4289,,,Trinidad and Tobago,13310.48216815971,2.30246028806253
,,,Tunisia,2023-01-05 04:21:04,33.886917,9.537499,1147645,29285,,,Tunisia,9710.483916139772,2.551747273764971
,,,Turkey,2023-01-05 04:21:04,38.9637,35.2433,17042722,101492,,,Turkey,20207.38740209208,0.5955151999780317
,,,Tuvalu,2023-01-05 04:21:04,-7.1095,177.6493,2805,0,,,Tuvalu,23787.31343283582,0.0
1001,Autauga,Alabama,US,2023-01-05 04:21:04,32.53952745,-86.64408227,19205,230,,,"Autauga, Alabama, US",34375.055934418015,1.1976047904191616
1003,Baldwin,Alabama,US,2023-01-05 04:21:04,30.72774991,-87.72207058,68182,719,,,"Baldwin, Alabama, US",30542.83845650752,1.0545305212519434
1005,Barbour,Alabama,US,2023-01-05 04:21:04,31.868263,-85.3871286,7120,103,,,"Barbour, Alabama, US",28842.258770153123,1.446629213483146
1007,Bibb,Alabama,US,2023-01-05 04:21:04,32.99642064,-87.1251146,7808,108,,,"Bibb, Alabama, US",34866.48209341788,1.3831967213114753
1009,Blount,Alabama,US,2023-01-05 04:21:04,33.98210918,-86.56790593,17952,260,,,"Blount, Alabama, US",31044.85871407325,1.4483065953654188
1011,Bullock,Alabama,US,2023-01-05 04:21:04,32.10030533,-85.71265535,2926,54,,,"Bullock, Alabama, US",28967.42896742897,1.8455228981544771
1013,Butler,Alabama,US,2023-01-05 04:21:04,31.75300095,-86.68057478,6279,130,,,"Butler, Alabama, US",32286.096256684494,2.070393374741201
1015,Calhoun,Alabama,US,2023-01-05 04:21:04,33.77483727,-85.82630386,39897,668,,,"Calhoun, Alabama, US",35119.05285858897,1.6743113517307067
1017,Chambers,Alabama,US,2023-01-05 04:21:04,32.91360079,-85.39072749,10458,170,,,"Chambers, Alabama, US",31448.84825885608,1.6255498183209027
1019,Cherokee,Alabama,US,2023-01-05 04:21:04,34.17805983,-85.60638968,6537,89,,,"Cherokee, Alabama, US",24954.19147961521,1.3614808015909439
1021,Chilton,Alabama,US,2023-01-05 04:21:04,32.85044126,-86.7173256,12697,216,,,"Chilton, Alabama, US",28578.824164941027,1.7011892573048752
1023,Choctaw,Alabama,US,2023-01-05 04:21:04,32.02227341,-88.2656443,2218,39,,,"Choctaw, Alabama, US",17618.55588211931,1.7583408476104598
1025,Clarke,Alabama,US,2023-01-05 04:21:04,31.68099859,-87.83548597,8305,107,,,"Clarke, Alabama, US",35157.90364914063,1.2883804936785068
1027,Clay,Alabama,US,2023-01-05 04:21:04,33.26984193,-85.85836077,4991,90,,,"Clay, Alabama, US",37710.615791462034,1.8032458425165299
1029,Cleburne,Alabama,US,2023-01-05 04:21:04,33.67679204,-85.52005899,4266,71,,,"Cleburne, Alabama, US",28611.670020120724,1.6643225503984997
1031,Coffee,Alabama,US,2023-01-05 04:21:04,31.39932826,-85.98901039,16493,243,,,"Coffee, Alabama, US",31510.06839631653,1.4733523312920633
1033,Colbert,Alabama,US,2023-01-05 04:21:04,34.69847452,-87.80168544,20424,275,,,"Colbert, Alabama, US",36972.53851306095,1.346455150802977
1035,Conecuh,Alabama,US,2023-01-05 04:21:04,31.43401703,-86.99320044,3454,75,,,"Conecuh, Alabama, US",28623.51868732908,2.1713954834973945
1037,Coosa,Alabama,US,2023-01-05 04:21:04,32.93690146,-86.24847739,3672,62,,,"Coosa, Alabama, US",34436.83766294664,1.6884531590413943
1039,Covington,Alabama,US,2023-01-05 04:21:04,31.2477854,-86.45050893,11351,256,,,"Covington, Alabama, US",30637.80398931145,2.2553079023874547
1041,Crenshaw,Alabama,US,2023-01-05 04:21:04,31.72941803,-86.31593104,4582,108,,,"Crenshaw, Alabama, US",33270.40371768806,2.357049323439546
1043,Cullman,Alabama,US,2023-01-05 04:21:04,34.13020303,-86.86888037,30518,393,,,"Cullman, Alabama, US",36431.57291567186,1.287764597942198
1045,Dale,Alabama,US,2023-01-05 04:21:04,31.43037123,-85.61095742,15930,245,,,"Dale, Alabama, US",32396.485804929634,1.5379786566227245
1047,Dallas,Alabama,US,2023-01-05 04:21:04,32.32688101,-87.1086671,10442,257,,,"Dallas, Alabama, US",28072.91106570599,2.461214326757326
1049,DeKalb,Alabama,US,2023-01-05 04:21:04,34.45946862,-85.80782906,21907,345,,,"DeKalb, Alabama, US",30633.59109532533,1.5748390925275026
1051,Elmore,Alabama,US,2023-01-05 04:21:04,32.59785413,-86.14415284,28902,361,,,"Elmore, Alabama, US",35589.65139331848,1.2490485087537195
1053,Escambia,Alabama,US,2023-01-05 04:21:04,31.1256789,-87.15918694,11981,178,,,"Escambia, Alabama, US",32705.48412633418,1.4856856689758784
1055,Etowah,Alabama,US,2023-01-05 04:21:04,34.04567266,-86.04051873,33442,687,,,"Etowah, Alabama, US",32700.355927562872,2.0543029723102686
1057,Fayette,Alabama,US,2023-01-05 04:21:04,33.72076938,-87.73886638,5770,98,,,"Fayette, Alabama, US",35394.43013127224,1.6984402079722705
1059,Franklin,Alabama,US,2023-01-05 04:21:04,34.44235334,-87.84289505,11690,150,,,"Franklin, Alabama, US",37274.4085198648,1.2831479897348161
1061,Geneva,Alabama,US,2023-01-05 04:21:04,31.09389027,-85.83572839,7668,171,,,"Geneva, Alabama, US",29188.07810894142,2.2300469483568075
1063,Greene,Alabama,US,2023-01-05 04:21:04,32.85504247,-87.95684022,2219,53,,,"Greene, Alabama, US",27357.909012452223,2.388463271744029
1065,Hale,Alabama,US,2023-01-05 04:21:04,32.76039258,-87.63284988,5574,110,,,"Hale, Alabama, US",38045.18462903556,1.973448152134912
1067,Henry,Alabama,US,2023-01-05 04:21:04,31.51148016,-85.24267944,5632,79,,,"Henry, Alabama, US",32734.670154024992,1.4026988636363635
1069,Houston,Alabama,US,2023-01-05 04:21:04,31.15197924,-85.29939599,31419,527,,,"Houston, Alabama, US",29673.59891199637,1.6773290047423532
1071,Jackson,Alabama,US,2023-01-05 04:21:04,34.78144169,-85.99750489,17781,253,,,"Jackson, Alabama, US",34441.94785573161,1.4228671053371575
1073,Jefferson,Alabama,US,2023-01-05 04:21:04,33.55554728,-86.895063,228500,2491,,,"Jefferson, Alabama, US",34696.229575157195,1.0901531728665208
1075,Lamar,Alabama,US,2023-01-05 04:21:04,33.77995024,-88.09668032,4610,71,,,"Lamar, Alabama, US",33393.6979355306,1.5401301518438177
1077,Lauderdale,Alabama,US,2023-01-05 04:21:04,34.90171875,-87.65624729,29456,415,,,"Lauderdale, Alabama, US",31765.68279610478,1.408881042911461
1079,Lawrence,Alabama,US,2023-01-05 04:21:04,34.52041498,-87.31069453,9174,180,,,"Lawrence, Alabama, US",27864.17203255984,1.962066710268149
1081,Lee,Alabama,US,2023-01-05 04:21:04,32.60154883,-85.35132246,46003,364,,,"Lee, Alabama, US",27958.21127736384,0.7912527443862357
1083,Limestone,Alabama,US,2023-01-05 04:21:04,34.81185586,-86.98310072,31001,312,,,"Limestone, Alabama, US",31341.05039680533,1.0064191477694269
1085,Lowndes,Alabama,US,2023-01-05 04:21:04,32.1597283,-86.65158371,3213,80,,,"Lowndes, Alabama, US",33035.16347933374,2.489884842826019
1087,Macon,Alabama,US,2023-01-05 04:21:04,32.38759944,-85.69267724,5000,90,,,"Macon, Alabama, US",27673.23444764224,1.8
1089,Madison,Alabama,US,2023-01-05 04:21:04,34.76327133,-86.55069633,112479,1048,,,"Madison, Alabama, US",30162.58658278561,0.931729478391522
1091,Marengo,Alabama,US,2023-01-05 04:21:04,32.24767634,-87.78796182,5936,115,,,"Marengo, Alabama, US",31469.013412500663,1.9373315363881403
1093,Marion,Alabama,US,2023-01-05 04:21:04,34.13697363,-87.88704173,9820,157,,,"Marion, Alabama, US",33053.95671345384,1.5987780040733197
1095,Marshall,Alabama,US,2023-01-05 04:21:04,34.36975964,-86.30486727,31971,407,,,"Marshall, Alabama, US",33036.76607353215,1.273028682243283
1097,Mobile,Alabama,US,2023-01-05 04:21:04,30.78472347,-88.20842409,131848,1763,,,"Mobile, Alabama, US",31908.23068173568,1.3371458042594502
1099,Monroe,Alabama,US,2023-01-05 04:21:04,31.56729412,-87.36995001,6451,87,,,"Monroe, Alabama, US",31114.64814546857,1.3486281196713688
1101,Montgomery,Alabama,US,2023-01-05 04:21:04,32.2206831,-86.20969272,70564,1001,,,"Montgomery, Alabama, US",31156.00964298014,1.4185703758290347
1103,Morgan,Alabama,US,2023-01-05 04:21:04,34.45500589,-86.85475946,45020,548,,,"Morgan, Alabama, US",37617.29292524169,1.2172367836517104
80001,Out of AL,Alabama,US,2020-12-21 13:27:30,,,0,0,,,"Out of AL, Alabama, US",,
1105,Perry,Alabama,US,2023-01-05 04:21:04,32.64048341,-87.29770589,2586,49,,,"Perry, Alabama, US",28981.28432141656,1.8948182521268369
1107,Pickens,Alabama,US,2023-01-05 04:21:04,33.28094866,-88.08818103,6163,120,,,"Pickens, Alabama, US",30923.23130958354,1.9471036832711341
1109,Pike,Alabama,US,2023-01-05 04:21:04,31.80396383,-85.9408295,9001,141,,,"Pike, Alabama, US",27181.856616536814,1.5664926119320075
1111,Randolph,Alabama,US,2023-01-05 04:21:04,33.29526734,-85.45708831,6258,78,,,"Randolph, Alabama, US",27541.589648798523,1.2464046021093
1113,Russell,Alabama,US,2023-01-05 04:21:04,32.28725256,-85.18415324,12586,100,,,"Russell, Alabama, US",21714.60119735684,0.794533608771651
1117,Shelby,Alabama,US,2023-01-05 04:21:04,33.26879845,-86.66232561,74577,476,,,"Shelby, Alabama, US",34256.46066641556,0.6382664896683964
1115,St. Clair,Alabama,US,2023-01-05 04:21:04,33.71902176,-86.31029372,31799,439,,,"St. Clair, Alabama, US",35524.845830726605,1.3805465580678637
1119,Sumter,Alabama,US,2023-01-05 04:21:04,32.59117397,-88.19916205,3035,55,,,"Sumter, Alabama, US",24422.62814838658,1.812191103789127
1121,Talladega,Alabama,US,2023-01-05 04:21:04,33.37823223,-86.16886178,27615,392,,,"Talladega, Alabama, US",34528.24526744855,1.4195183776932827
1123,Tallapoosa,Alabama,US,2023-01-05 04:21:04,32.86698258,-85.79833053,14166,251,,,"Tallapoosa, Alabama, US",35093.021527485325,1.7718480869687985
1125,Tuscaloosa,Alabama,US,2023-01-05 04:21:04,33.28726072,-87.52556818,68478,842,,,"Tuscaloosa, Alabama, US",32709.03489288529,1.2295919857472473
90001,Unassigned,Alabama,US,2020-12-21 13:27:30,,,0,0,,,"Unassigned, Alabama, US",,
1127,Walker,Alabama,US,2023-01-05 04:21:04,33.80270512,-87.30027177,23276,476,,,"Walker, Alabama, US",36642.999952771526,2.045024918370854
1129,Washington,Alabama,US,2023-01-05 04:21:04,31.4092794,-88.20689944,4286,60,,,"Washington, Alabama, US",26252.60320960432,1.3999066728884741
1131,Wilcox,Alabama,US,2023-01-05 04:21:04,31.98773215,-87.30891118,3554,48,,,"Wilcox, Alabama, US",34262.02641473055,1.3505908835115363
1133,Winston,Alabama,US,2023-01-05 04:21:04,34.15030532,-87.37325922,9106,140,,,"Winston, Alabama, US",38537.39049473105,1.5374478365912585
2013,Aleutians East,Alaska,US,2023-01-05 04:21:04,55.32222414,-161.9722021,1321,5,,,"Aleutians East, Alaska, US",39586.45489961043,0.3785011355034065
2016,Aleutians West,Alaska,US,2023-01-05 04:21:04,52.3233,-174.1596,1898,3,,,"Aleutians West, Alaska, US",33688.32090876819,0.15806111696522657
2020,Anchorage,Alaska,US,2023-01-05 04:21:04,61.14998174,-149.1426986,122417,598,,,"Anchorage, Alaska, US",42505.90277777778,0.4884942450803402
2050,Bethel,Alaska,US,2023-01-05 04:21:04,60.90980451,-159.8561831,12508,47,,,"Bethel, Alaska, US",68030.02284346786,0.3757595139110969
2060,Bristol Bay,Alaska,US,2023-01-05 04:21:04,58.74513976,-156.701064,0,0,,,"Bristol Bay, Alaska, US",0.0,
2164,Bristol Bay plus Lake and Peninsula,Alaska,US,2023-01-05 04:21:04,58.62403337,-156.2140589,1224,1,,,"Bristol Bay plus Lake and Peninsula, Alaska, US",50411.86161449753,0.08169934640522876
2063,Chugach,Alaska,US,2023-01-05 04:21:04,61.16666,-149.9,2390,13,,,"Chugach, Alaska, US",35402.16264257147,0.5439330543933054
2066,Copper River,Alaska,US,2023-01-05 04:21:04,60.3886,-162.8905196,1292,10,,,"Copper River, Alaska, US",47869.58132641719,0.7739938080495357
2068,Denali,Alaska,US,2023-01-05 04:21:04,63.67264044,-150.0076108,1800,2,,,"Denali, Alaska, US",85836.90987124463,0.1111111111111111
2070,Dillingham,Alaska,US,2023-01-05 04:21:04,59.79603738,-158.2381942,2219,13,,,"Dillingham, Alaska, US",45138.32384052075,0.5858494817485354
2090,Fairbanks North Star,Alaska,US,2023-01-05 04:21:04,64.80726247,-146.5692662,33106,166,,,"Fairbanks North Star, Alaska, US",34183.10978946608,0.5014196822328278
2100,Haines,Alaska,US,2023-01-05 04:21:04,59.09893571,-135.4679843,790,1,,,"Haines, Alaska, US",31225.296442687748,0.12658227848101267
2110,Juneau,Alaska,US,2023-01-05 04:21:04,58.45031811,-134.200436,11768,29,,,"Juneau, Alaska, US",36804.9039844874,0.24643099932019036
2122,Kenai Peninsula,Alaska,US,2023-01-05 04:21:04,60.24429722,-151.5388884,22375,126,,,"Kenai Peninsula, Alaska, US",38112.35266062547,0.5631284916201117
2130,Ketchikan Gateway,Alaska,US,2023-01-05 04:21:04,55.57445008,-130.975561,5101,27,,,"Ketchikan Gateway, Alaska, US",36695.20178404432,0.5293079788276809
2150,Kodiak Island,Alaska,US,2023-01-05 04:21:04,57.65529415,-153.7493579,5774,12,,,"Kodiak Island, Alaska, US",44422.21880289276,0.20782819535850364
2158,Kusilvak,Alaska,US,2023-01-05 04:21:04,62.1542916,-163.3967883,4769,15,,,"Kusilvak, Alaska, US",57361.07770026461,0.31453134829104634
2170,Matanuska-Susitna,Alaska,US,2023-01-05 04:21:04,62.31305045,-149.5741743,40343,276,,,"Matanuska-Susitna, Alaska, US",37245.30775409216,0.6841335547678655
2180,Nome,Alaska,US,2023-01-05 04:21:04,64.90320724,-164.0353804,6966,7,,,"Nome, Alaska, US",69632.14714114355,0.10048808498420901
2185,North Slope,Alaska,US,2023-01-05 04:21:04,69.31479216,-153.4836093,5292,17,,,"North Slope, Alaska, US",53824.24735557364,0.32123960695389264
2188,Northwest Arctic,Alaska,US,2023-01-05 04:21:04,67.04919196,-159.7503946,5700,21,,,"Northwest Arctic, Alaska, US",74793.33420810917,0.3684210526315789
2195,Petersburg,Alaska,US,2023-01-05 04:21:04,57.13978948,-132.9540995,921,7,,,"Petersburg, Alaska, US",28199.63257807716,0.760043431053203
2198,Prince of Wales-Hyder,Alaska,US,2023-01-05 04:21:04,55.76261984,-133.0511621,1808,10,,,"Prince of Wales-Hyder, Alaska, US",29147.186845074964,0.5530973451327433
2220,Sitka,Alaska,US,2023-01-05 04:21:04,57.24124555,-135.3206587,3455,10,,,"Sitka, Alaska, US",40680.560461556575,0.2894356005788712
2230,Skagway,Alaska,US,2023-01-05 04:21:04,59.56149996,-135.3337748,675,0,,,"Skagway, Alaska, US",57058.32628909552,0.0
2240,Southeast Fairbanks,Alaska,US,2023-01-05 04:21:04,63.87692095,-143.2127643,2446,21,,,"Southeast Fairbanks, Alaska, US",35485.27491658204,0.8585445625511039
90002,Unassigned,Alaska,US,2023-01-05 04:21:04,,,6,0,,,"Unassigned, Alaska, US",,0.0
2261,Valdez-Cordova,Alaska,US,2023-01-05 04:21:04,61.47502768,-144.7126799,0,0,,,"Valdez-Cordova, Alaska, US",0.0,
2275,Wrangell,Alaska,US,2023-01-05 04:21:04,56.3202004,-132.0583731,776,1,,,"Wrangell, Alaska, US",31015.187849720223,0.12886597938144329
2282,Yakutat,Alaska,US,2023-01-05 04:21:04,59.8909808,-140.3601451,957,5,,,"Yakutat, Alaska, US",35093.50935093509,0.522466039707419
2290,Yukon-Koyukuk,Alaska,US,2023-01-05 04:21:04,65.50815459,-151.3907387,1706,12,,,"Yukon-Koyukuk, Alaska, US",32619.50286806884,0.7033997655334114
60,,American Samoa,US,2023-01-05 04:21:04,-14.271,-170.132,8266,34,,,"American Samoa, US",14855.95154652145,0.4113234938301476
4001,Apache,Arizona,US,2023-01-05 04:21:04,35.39465006,-109.4892383,35308,636,,,"Apache, Arizona, US",49115.97368091588,1.8012914920131415
4003,Cochise,Arizona,US,2023-01-05 04:21:04,31.87934684,-109.7516088,38452,626,,,"Cochise, Arizona, US",30536.363780753163,1.6280037449287423
4005,Coconino,Arizona,US,2023-01-05 04:21:04,35.83883429,-111.7707178,52175,513,,,"Coconino, Arizona, US",36364.96696311578,0.9832295160517489
4007,Gila,Arizona,US,2023-01-05 04:21:04,33.80190085,-110.8132779,21099,411,,,"Gila, Arizona, US",39059.202488059535,1.9479596189392863
4009,Graham,Arizona,US,2023-01-05 04:21:04,32.93166885,-109.8882178,13943,187,,,"Graham, Arizona, US",35901.33120477895,1.3411747830452556
4011,Greenlee,Arizona,US,2023-01-05 04:21:04,33.21498827,-109.2405279,2681,39,,,"Greenlee, Arizona, US",28226.99515687513,1.454681089145841
4012,La Paz,Arizona,US,2023-01-05 04:21:04,33.72854224,-113.9810029,5904,155,,,"La Paz, Arizona, US",27970.437748720866,2.625338753387534
4013,Maricopa,Arizona,US,2023-01-05 04:21:04,33.34835867,-112.4918154,1487914,18416,,,"Maricopa, Arizona, US",33172.277965868925,1.237705942682171
4015,Mohave,Arizona,US,2023-01-05 04:21:04,35.70471703,-113.7577902,66405,1612,,,"Mohave, Arizona, US",31296.3931737526,2.427528047586778
4017,Navajo,Arizona,US,2023-01-05 04:21:04,35.3997715,-110.3218983,47385,961,,,"Navajo, Arizona, US",42718.43784933828,2.02806795399388
